Weld,Image,GT_Label,AnomalyScore,RegionArea,MaxVal,RegionCount,BurnThru,Concavity,Good,Porosity,Skip,AD_Decision,CL_Decision,AD_ClassID,CL_ClassID,GT_Label_Num,RegionRow,RegionCol,RegionAreaFrac,CL_ConfMax,CL_ConfMargin,SegThresh,ClassThresh
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076100548_Cam4C1_2025-03-17-02-38-49-46.png,Good,0.15515,444,0.15515,3,0.538182,0.341583,0.085042,0.01901,0.016183,Bad,Good,1,0,0,205.813063,178.813063,0.006775,0.538182,0.196598,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076100609_Cam4C1_2025-03-17-01-59-55-25.png,Good,0.171902,2117,0.171902,6,0.970601,0.017779,0.00768,0.002804,0.001136,Bad,Good,1,0,0,185.341049,184.357109,0.032303,0.970601,0.952822,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076100609_Cam4C1_2025-03-17-03-02-06-87.png,Good,0.164535,550,0.164535,4,0.984012,0.009341,0.003461,0.002231,0.000954,Bad,Good,1,0,0,27.050909,87.872727,0.008392,0.984012,0.974671,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076100609_Cam4C1_2025-03-17-03-02-33-45.png,Good,0.133574,335,0.133574,2,0.97082,0.01519,0.008276,0.003616,0.002097,Bad,Good,1,0,0,212.519403,131.802985,0.005112,0.97082,0.955631,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101011_Cam4C1_2025-03-17-02-01-43-67.png,Good,0.186872,1347,0.186872,4,0.893355,0.065823,0.029098,0.006114,0.005609,Bad,Good,1,0,0,204.504826,197.654046,0.020554,0.893355,0.827532,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101011_Cam4C1_2025-03-17-02-36-26-21.png,Good,0.126285,186,0.126285,2,0.888541,0.062065,0.040206,0.004962,0.004226,Bad,Good,1,0,0,167.650538,202.924731,0.002838,0.888541,0.826476,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101111_Cam4C1_2025-03-17-02-06-16-32.png,Good,0.125448,144,0.125448,1,0.968961,0.013081,0.012046,0.003521,0.002392,Bad,Good,1,0,0,243.375,170.541667,0.002197,0.968961,0.95588,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101111_Cam4C1_2025-03-17-02-07-06-47.png,Good,0.104167,66,0.104167,1,0.989281,0.005808,0.002088,0.001859,0.000965,Good,Good,0,0,0,31.530303,77.424242,0.001007,0.989281,0.983473,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101111_Cam4C1_2025-03-17-02-28-07-87.png,Good,0.069052,0,0.0,1,0.995035,0.00399,0.000639,0.000254,8.2e-05,Good,Good,0,0,0,0.0,0.0,0.0,0.995035,0.991045,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101111_Cam4C1_2025-03-17-02-28-34-51.png,Good,0.120474,55,0.120474,2,0.989495,0.00688,0.00192,0.001059,0.000646,Bad,Good,1,0,0,42.345455,93.090909,0.000839,0.989495,0.982615,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101234_Cam4C1_2025-03-17-02-02-10-35.png,Good,0.092424,1,0.092424,1,0.980517,0.015897,0.001979,0.00103,0.000578,Good,Good,0,0,0,233.0,229.0,1.5e-05,0.980517,0.96462,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101234_Cam4C1_2025-03-17-02-35-29-81.png,Good,0.071106,0,0.0,1,0.873421,0.052156,0.043173,0.016095,0.015155,Good,Good,0,0,0,0.0,0.0,0.0,0.873421,0.821265,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101234_Cam4C1_2025-03-17-02-35-59-68.png,Good,0.439998,4267,0.439998,2,0.932751,0.048586,0.012928,0.004376,0.001359,Bad,Good,1,0,0,63.474572,114.851652,0.065109,0.932751,0.884164,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101253_Cam4C1_2025-03-17-02-02-41-99.png,Good,0.069908,0,0.0,1,0.838125,0.064171,0.055867,0.021547,0.020289,Good,Good,0,0,0,0.0,0.0,0.0,0.838125,0.773954,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101253_Cam4C1_2025-03-17-02-03-35-32.png,Good,0.095011,4,0.095011,1,0.787358,0.097863,0.084113,0.017864,0.012803,Good,Good,0,0,0,86.0,240.75,6.1e-05,0.787358,0.689495,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101253_Cam4C1_2025-03-17-02-34-35-02.png,Good,0.229406,1907,0.229406,5,0.770457,0.131262,0.045766,0.040486,0.012029,Bad,Good,1,0,0,100.874148,193.788149,0.029099,0.770457,0.639195,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101313_Cam4C1_2025-03-17-02-04-28-21.png,Good,0.237375,911,0.237375,1,0.995146,0.002308,0.001842,0.000375,0.000328,Bad,Good,1,0,0,242.088913,164.088913,0.013901,0.995146,0.992839,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101313_Cam4C1_2025-03-17-02-34-04-73.png,Good,0.094713,10,0.094713,1,0.972894,0.01203,0.009382,0.00316,0.002534,Good,Good,0,0,0,244.6,166.8,0.000153,0.972894,0.960864,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101353_Cam4C1_2025-03-17-01-11-24-70.png,Good,0.131337,74,0.131337,1,0.61027,0.222792,0.130155,0.024248,0.012534,Bad,Good,1,0,0,107.094595,240.810811,0.001129,0.61027,0.387478,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101353_Cam4C1_2025-03-17-01-49-50-87.png,Good,0.037882,0,0.0,1,0.98581,0.009797,0.001746,0.001701,0.000946,Good,Good,0,0,0,0.0,0.0,0.0,0.98581,0.976012,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101353_Cam4C1_2025-03-17-02-52-26-93.png,Good,0.058484,0,0.0,1,0.989383,0.007589,0.001358,0.001098,0.000572,Good,Good,0,0,0,0.0,0.0,0.0,0.989383,0.981794,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101412_Cam4C1_2025-03-17-01-10-24-09.png,Good,0.217312,1794,0.217312,5,0.970721,0.018764,0.005531,0.003508,0.001477,Bad,Good,1,0,0,177.156633,215.602564,0.027374,0.970721,0.951957,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101412_Cam4C1_2025-03-17-01-49-11-34.png,Good,0.239716,509,0.239716,1,0.911949,0.037747,0.024969,0.019682,0.005653,Bad,Good,1,0,0,241.100196,176.94499,0.007767,0.911949,0.874201,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101412_Cam4C1_2025-03-17-02-53-01-94.png,Good,0.217383,616,0.217383,1,0.890753,0.048671,0.033309,0.019886,0.007381,Bad,Good,1,0,0,239.875,173.344156,0.009399,0.890753,0.842082,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101412_Cam4C1_2025-03-17-03-22-40-79.png,Good,0.170356,255,0.170356,1,0.873798,0.065044,0.037131,0.016126,0.007901,Bad,Good,1,0,0,242.058824,176.976471,0.003891,0.873798,0.808754,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101809_Cam4C1_2025-03-17-01-54-03-24.png,Good,0.105304,24,0.105304,1,0.980863,0.012793,0.003511,0.001776,0.001057,Good,Good,0,0,0,17.5,159.5,0.000366,0.980863,0.96807,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101809_Cam4C1_2025-03-17-03-05-08-41.png,Good,0.091641,0,0.0,1,0.965913,0.014742,0.011529,0.004431,0.003386,Good,Good,0,0,0,0.0,0.0,0.0,0.965913,0.951171,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101809_Cam4C1_2025-03-17-03-05-34-98.png,Good,0.078227,0,0.0,1,0.986806,0.008186,0.002648,0.001354,0.001006,Good,Good,0,0,0,0.0,0.0,0.0,0.986806,0.97862,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101809_Cam4C1_2025-03-17-03-25-56-44.png,Good,0.116707,66,0.116707,1,0.986335,0.009699,0.002308,0.001135,0.000524,Good,Good,0,0,0,23.530303,168.484848,0.001007,0.986335,0.976637,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101828_Cam4C1_2025-03-17-01-54-29-98.png,Good,0.279722,8829,0.279722,6,0.988555,0.004388,0.003874,0.002266,0.000917,Bad,Good,1,0,0,139.042247,162.51682,0.13472,0.988555,0.984166,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101929_Cam4C1_2025-03-17-01-57-02-08.png,Good,0.185431,1077,0.185431,3,0.922058,0.032934,0.030756,0.008876,0.005376,Bad,Good,1,0,0,41.736305,87.601671,0.016434,0.922058,0.889124,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101929_Cam4C1_2025-03-17-03-11-08-06.png,Good,0.109835,25,0.109835,1,0.982143,0.007904,0.005086,0.003035,0.001832,Good,Good,0,0,0,17.28,151.16,0.000381,0.982143,0.974239,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076101929_Cam4C1_2025-03-17-03-14-07-07.png,Good,0.12442,92,0.12442,1,0.981011,0.0071,0.006665,0.003326,0.001898,Bad,Good,1,0,0,19.119565,149.119565,0.001404,0.981011,0.973911,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102006_Cam4C1_2025-03-17-01-31-29-34.png,Good,0.424981,2015,0.424981,2,0.943083,0.027187,0.019615,0.005134,0.004981,Bad,Good,1,0,0,19.201985,134.596526,0.030746,0.943083,0.915896,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102006_Cam4C1_2025-03-17-01-35-41-97.png,Good,0.356649,1468,0.356649,3,0.920062,0.041122,0.024912,0.007096,0.006808,Bad,Good,1,0,0,17.506131,142.212534,0.0224,0.920062,0.87894,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102006_Cam4C1_2025-03-17-02-54-21-32.png,Good,0.235966,1951,0.235966,6,0.974537,0.011223,0.009706,0.002467,0.002068,Bad,Good,1,0,0,95.073808,101.774987,0.02977,0.974537,0.963313,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102006_Cam4C1_2025-03-17-03-17-49-76.png,Good,0.410572,2306,0.410572,3,0.972094,0.011773,0.011749,0.002278,0.002105,Bad,Good,1,0,0,77.391587,140.288378,0.035187,0.972094,0.960321,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102111_Cam4C1_2025-03-17-01-52-05-31.png,Good,0.116416,128,0.116416,1,0.984671,0.012392,0.001269,0.000878,0.000791,Good,Good,0,0,0,20.039063,41.15625,0.001953,0.984671,0.97228,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102111_Cam4C1_2025-03-17-03-08-06-06.png,Good,0.129073,201,0.129073,2,0.944533,0.040422,0.011368,0.001887,0.001791,Bad,Good,1,0,0,97.746269,49.338308,0.003067,0.944533,0.904111,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102152_Cam4C1_2025-03-17-03-08-59-85.png,Good,0.176131,2281,0.176131,8,0.987056,0.006013,0.004806,0.001288,0.000837,Bad,Good,1,0,0,181.415607,159.631302,0.034805,0.987056,0.981043,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102231_Cam4C1_2025-03-17-01-53-09-67.png,Good,0.242578,2225,0.242578,6,0.991788,0.005768,0.001194,0.000918,0.000332,Bad,Good,1,0,0,117.138427,161.420674,0.033951,0.991788,0.986021,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102231_Cam4C1_2025-03-17-03-07-12-88.png,Good,0.301518,2952,0.301518,5,0.9745,0.01826,0.0038,0.00252,0.000919,Bad,Good,1,0,0,145.325881,166.58164,0.045044,0.9745,0.95624,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102251_Cam4C1_2025-03-17-01-56-35-70.png,Good,0.041754,0,0.0,1,0.945043,0.043259,0.006332,0.002701,0.002666,Good,Good,0,0,0,0.0,0.0,0.0,0.945043,0.901784,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076102251_Cam4C1_2025-03-17-03-06-01-53.png,Good,0.117521,41,0.117521,1,0.97253,0.024365,0.001358,0.000992,0.000755,Bad,Good,1,0,0,76.146341,217.512195,0.000626,0.97253,0.948165,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103014_Cam4C1_2025-03-17-01-57-54-99.png,Good,0.155905,881,0.155905,2,0.99079,0.005107,0.003049,0.00074,0.000313,Bad,Good,1,0,0,58.959137,204.316686,0.013443,0.99079,0.985683,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103014_Cam4C1_2025-03-17-03-06-43-40.png,Good,0.076847,0,0.0,1,0.982715,0.009226,0.004793,0.002318,0.000948,Good,Good,0,0,0,0.0,0.0,0.0,0.982715,0.973489,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103035_Cam4C1_2025-03-17-02-05-21-70.png,Good,0.380941,8263,0.380941,3,0.64844,0.309138,0.028606,0.010459,0.003357,Bad,Good,1,0,0,181.157691,170.254992,0.126083,0.64844,0.339302,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103035_Cam4C1_2025-03-17-02-31-23-14.png,Good,0.249406,1243,0.249406,4,0.961905,0.017033,0.011638,0.007338,0.002086,Bad,Good,1,0,0,238.352373,182.429606,0.018967,0.961905,0.944872,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103156_Cam4C1_2025-03-17-02-05-48-10.png,Good,0.091312,0,0.0,1,0.919831,0.055765,0.0141,0.00563,0.004674,Good,Good,0,0,0,0.0,0.0,0.0,0.919831,0.864065,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103156_Cam4C1_2025-03-17-02-30-52-19.png,Good,0.151923,239,0.151923,1,0.988117,0.008766,0.001905,0.000852,0.000361,Bad,Good,1,0,0,10.456067,227.564854,0.003647,0.988117,0.979351,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103223_Cam4C1_2025-03-17-02-08-26-83.png,Good,0.244994,3653,0.244994,8,0.921765,0.043254,0.016441,0.013302,0.005238,Bad,Good,1,0,0,125.461812,172.096359,0.05574,0.921765,0.87851,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103223_Cam4C1_2025-03-17-02-38-23-26.png,Good,0.22089,4955,0.22089,4,0.900161,0.038612,0.031256,0.026796,0.003175,Bad,Good,1,0,0,158.817356,173.599798,0.075607,0.900161,0.861549,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103444_Cam4C1_2025-03-17-02-12-46-51.png,Good,0.121775,77,0.121775,1,0.972216,0.023128,0.001811,0.001601,0.001244,Bad,Good,1,0,0,190.025974,236.116883,0.001175,0.972216,0.949088,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103444_Cam4C1_2025-03-17-02-50-14-02.png,Good,0.055853,0,0.0,1,0.952363,0.03708,0.004507,0.00424,0.00181,Good,Good,0,0,0,0.0,0.0,0.0,0.952363,0.915282,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103444_Cam4C1_2025-03-17-03-25-03-44.png,Good,0.074759,0,0.0,1,0.943436,0.030865,0.014602,0.005822,0.005275,Good,Good,0,0,0,0.0,0.0,0.0,0.943436,0.91257,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103504_Cam4C1_2025-03-17-02-09-20-00.png,Good,0.114299,47,0.114299,1,0.7868,0.153137,0.046953,0.008527,0.004583,Good,Good,0,0,0,241.638298,168.255319,0.000717,0.7868,0.633663,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103504_Cam4C1_2025-03-17-02-29-04-75.png,Good,0.197392,1096,0.197392,3,0.976543,0.018131,0.003296,0.001516,0.000513,Bad,Good,1,0,0,223.660584,180.952555,0.016724,0.976543,0.958412,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103527_Cam4C1_2025-03-17-02-10-59-92.png,Good,0.140826,363,0.140826,3,0.973349,0.010657,0.007405,0.007221,0.001368,Bad,Good,1,0,0,105.250689,31.768595,0.005539,0.973349,0.962692,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103527_Cam4C1_2025-03-17-02-52-00-22.png,Good,0.147899,404,0.147899,8,0.990098,0.00564,0.002259,0.001617,0.000386,Bad,Good,1,0,0,115.539604,113.829208,0.006165,0.990098,0.984458,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103527_Cam4C1_2025-03-17-03-23-07-82.png,Good,0.107326,49,0.107326,3,0.984514,0.007674,0.003989,0.002754,0.001069,Good,Good,0,0,0,124.816327,173.040816,0.000748,0.984514,0.97684,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103609_Cam4C1_2025-03-17-02-11-53-17.png,Good,0.106721,150,0.106721,4,0.935425,0.036204,0.018067,0.005676,0.004628,Good,Good,0,0,0,99.693333,191.56,0.002289,0.935425,0.899221,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103609_Cam4C1_2025-03-17-02-51-07-13.png,Good,0.060998,0,0.0,1,0.954154,0.017741,0.016145,0.006556,0.005403,Good,Good,0,0,0,0.0,0.0,0.0,0.954154,0.936413,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076103609_Cam4C1_2025-03-17-03-24-10-03.png,Good,0.060809,0,0.0,1,0.954462,0.017987,0.015186,0.00687,0.005495,Good,Good,0,0,0,0.0,0.0,0.0,0.954462,0.936475,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104813_Cam4C1_2025-03-17-01-29-03-79.png,Good,0.125684,453,0.125684,4,0.934903,0.0471,0.011809,0.003972,0.002216,Bad,Good,1,0,0,230.211921,102.732892,0.006912,0.934903,0.887803,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104813_Cam4C1_2025-03-17-03-18-17-68.png,Good,0.156859,342,0.156859,5,0.979961,0.019,0.000439,0.000361,0.000238,Bad,Good,1,0,0,38.695906,65.672515,0.005219,0.979961,0.960962,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104813_Cam4C1_2025-03-17-03-18-47-25.png,Good,0.159108,326,0.159108,4,0.989224,0.005349,0.003301,0.001586,0.00054,Bad,Good,1,0,0,176.892638,171.662577,0.004974,0.989224,0.983876,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104833_Cam4C1_2025-03-17-01-28-38-34.png,Good,0.311453,1366,0.311453,5,0.993195,0.004705,0.000901,0.000666,0.000532,Bad,Good,1,0,0,79.793558,30.486091,0.020844,0.993195,0.98849,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104833_Cam4C1_2025-03-17-02-57-21-31.png,Good,0.264735,2466,0.264735,3,0.972835,0.014181,0.009474,0.002808,0.000702,Bad,Good,1,0,0,161.287916,205.848743,0.037628,0.972835,0.958654,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104833_Cam4C1_2025-03-17-02-57-50-84.png,Good,0.074819,0,0.0,1,0.990861,0.003788,0.003366,0.001715,0.00027,Good,Good,0,0,0,0.0,0.0,0.0,0.990861,0.987073,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104833_Cam4C1_2025-03-17-03-20-08-22.png,Good,0.086391,0,0.0,1,0.970448,0.016748,0.008144,0.003286,0.001374,Good,Good,0,0,0,0.0,0.0,0.0,0.970448,0.9537,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104852_Cam4C1_2025-03-17-01-06-01-17.png,Good,0.380757,12111,0.380757,9,0.759388,0.230399,0.006323,0.003221,0.000669,Bad,Bad,1,1,0,174.249608,178.092643,0.184799,0.759388,0.528989,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104852_Cam4C1_2025-03-17-02-58-44-82.png,Good,0.380373,4189,0.380373,8,0.546092,0.312673,0.108708,0.028074,0.004453,Bad,Bad,1,1,0,133.214848,154.035569,0.063919,0.546092,0.233418,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104852_Cam4C1_2025-03-17-03-21-15-88.png,Good,0.394908,5437,0.394908,10,0.559656,0.343535,0.072592,0.021356,0.002861,Bad,Bad,1,1,0,127.928821,148.019312,0.082962,0.559656,0.216121,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104951_Cam4C1_2025-03-17-01-06-29-67.png,Good,0.268286,5147,0.268286,8,0.989948,0.007498,0.00112,0.001077,0.000359,Bad,Good,1,0,0,140.359044,163.486108,0.078537,0.989948,0.98245,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104951_Cam4C1_2025-03-17-01-46-30-82.png,Good,0.274494,1749,0.274494,6,0.980205,0.012996,0.003314,0.002421,0.001064,Bad,Good,1,0,0,82.740423,88.084048,0.026688,0.980205,0.967209,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076104951_Cam4C1_2025-03-17-02-59-11-93.png,Good,0.259026,2630,0.259026,7,0.97286,0.016391,0.005286,0.003748,0.001715,Bad,Good,1,0,0,91.49924,101.645247,0.040131,0.97286,0.956469,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105012_Cam4C1_2025-03-17-01-11-52-99.png,Good,0.215164,2948,0.215164,5,0.756672,0.132832,0.07785,0.018201,0.014444,Bad,Good,1,0,0,216.189281,167.800204,0.044983,0.756672,0.623839,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105012_Cam4C1_2025-03-17-01-48-45-15.png,Good,0.288544,4764,0.288544,6,0.902275,0.051982,0.02464,0.012904,0.008199,Bad,Good,1,0,0,183.664987,182.29492,0.072693,0.902275,0.850294,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105012_Cam4C1_2025-03-17-02-54-48-07.png,Good,0.225463,4124,0.225463,3,0.95165,0.022877,0.012653,0.008733,0.004088,Bad,Good,1,0,0,192.917556,166.739331,0.062927,0.95165,0.928773,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105012_Cam4C1_2025-03-17-03-17-23-11.png,Good,0.20656,7570,0.20656,5,0.878738,0.051438,0.043727,0.019864,0.006232,Bad,Good,1,0,0,170.444122,173.793791,0.115509,0.878738,0.8273,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105409_Cam4C1_2025-03-17-01-45-13-73.png,Good,0.320765,1743,0.320765,5,0.977767,0.017088,0.002944,0.001636,0.000564,Bad,Good,1,0,0,210.671256,208.280551,0.026596,0.977767,0.960679,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105409_Cam4C1_2025-03-17-03-00-44-65.png,Good,0.251548,1358,0.251548,6,0.980482,0.014006,0.00311,0.001916,0.000486,Bad,Good,1,0,0,216.963181,199.346834,0.020721,0.980482,0.966477,0.092,0.117
WL5,C:/Users/QuinnMazaris/Desktop/Stacking/DataSet/Good/WL5/WL5_full_10492225076105434_Cam4C1_2025-03-17-01-03-18-91.png,Good,0.353337,1607,0.353337,5,0.984154,0.008626,0.005194,0.001485,0.00054,Bad,Good,1,0,0,178.922838,167.591164,0.024521,0.984154,0.975528,0.092,0.117
